"cell","x","y","built_pct","light_mcd_m2","pm25_ug_m3","utci_strong_h","hw_days","crop_frac","bii","landchange_freq","pop_dens_km2","gdp_pc_2022","utci_valid_h"
8911,2611797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8912,2641797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8913,2671797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8914,2701797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8915,2731797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8916,2761797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8917,2791797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8918,2821797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8919,2851797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8920,2881797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8921,2911797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8922,2941797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8923,2971797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8924,3001797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8925,3031797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8926,3061797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8927,3091797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8928,3121797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8929,3151797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8930,3181797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8931,3211797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8932,3241797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8933,3271797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8934,3301797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8935,3331797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8936,3361797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8937,3391797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8938,3421797.53737928,4467294.92101147,NA,0.00232286169193685,3.18016314506531,0,9.03699207305908,0,NA,NA,0.193929121229384,NA,8577.6171875
8939,3451797.53737928,4467294.92101147,NA,0.0128274345770478,3.15835285186768,0,9,0,NA,NA,4.97405653211806,NA,8639.66015625
8940,3481797.53737928,4467294.92101147,NA,0.00380159704945982,3.30757212638855,0,9,0,NA,NA,1.83418782552083,NA,8501.6005859375
8941,3511797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8942,3541797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8943,3571797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8944,3601797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8945,3631797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8946,3661797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8947,3691797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8948,3721797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8949,3751797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8950,3781797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8951,3811797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8952,3841797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8953,3871797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8954,3901797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8955,3931797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8956,3961797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8957,3991797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8958,4021797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8959,4051797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8960,4081797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8961,4111797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8962,4141797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8963,4171797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8964,4201797.53737928,4467294.92101147,3.37080526351929,0.0283976010978222,2.81915974617004,0,3,0.000108841850305907,NA,0.00985666271299124,11.3039279513889,NA,8578.8642578125
8965,4231797.53737928,4467294.92101147,2.54299592971802,0.0292956829071045,2.64639472961426,0,6.75692319869995,0.00174363167025149,NA,0.0438347570598125,3.13697889539931,NA,8740.0439453125
8966,4261797.53737928,4467294.92101147,2.40869045257568,0.114405028522015,2.53792715072632,0,9.31801700592041,0.00433353427797556,NA,0.113412097096443,6.13135308159722,NA,8760
8967,4291797.53737928,4467294.92101147,2.02369976043701,0.0520729385316372,2.51998090744019,0,6.89660358428955,0.00445768004283309,NA,0.111495971679688,2.52249918619792,NA,8760
8968,4321797.53737928,4467294.92101147,1.7853022813797,0.391723990440369,2.91599726676941,0,6.73520612716675,0.0635544881224632,NA,0.197163656353951,46.2213541666667,NA,8760
8969,4351797.53737928,4467294.92101147,2.75942778587341,0.706763386726379,2.80462408065796,0,9.54022121429443,0.0255019441246986,NA,0.133847206830978,146.742152777778,NA,8760
8970,4381797.53737928,4467294.92101147,1.60246479511261,0.0830447226762772,2.35424017906189,0,12.4126634597778,0.0194890554994345,NA,0.244818851351738,12.4653656684028,NA,8760
8971,4411797.53737928,4467294.92101147,1.73082947731018,0.0504888854920864,2.18057489395142,0,15.6367921829224,0.000768516736570746,NA,0.126679942011833,1.59265842013889,NA,8760
8972,4441797.53737928,4467294.92101147,1.34572744369507,0.012818168848753,2.05292844772339,0,15.0687389373779,2.51007418228255e-06,NA,0.245806530117989,1.14787760416667,NA,8760
8973,4471797.53737928,4467294.92101147,1.61890113353729,0.0398470610380173,2.04273843765259,0,14.2772541046143,2.11378101084847e-05,NA,0.158992156386375,2.94888834635417,NA,8760
8974,4501797.53737928,4467294.92101147,3.0480968952179,0.0271532945334911,2.11112713813782,0,14.1395444869995,0.000292616779915988,NA,0.0748544558882713,4.64710720486111,NA,8760
8975,4531797.53737928,4467294.92101147,3.14235591888428,0.0907101854681969,2.27212142944336,0,13.5638160705566,0.0137405237182975,NA,0.122292123734951,8.5955419921875,NA,8760
8976,4561797.53737928,4467294.92101147,3.4967565536499,0.337596267461777,2.43328189849854,0,13.4303016662598,0.0119475238025188,NA,0.0589674040675163,58.1960980902778,NA,8760
8977,4591797.53737928,4467294.92101147,2.59598350524902,0.0302638448774815,2.30785417556763,0,13.4850463867188,0.000801454414613545,NA,0.0307719390839338,1.09624430338542,NA,8760
8978,4621797.53737928,4467294.92101147,1.48142886161804,0.0167063511908054,2.33471250534058,0,13.3483638763428,0.00245819729752839,NA,0.0716315507888794,1.32284383138021,NA,8760
8979,4651797.53737928,4467294.92101147,1.28657054901123,0.0294615942984819,2.39251112937927,0,13.3362998962402,0.00569271156564355,NA,0.0245818812400103,3.30276991102431,NA,8760
8980,4681797.53737928,4467294.92101147,2.07750225067139,0.102931447327137,2.50047564506531,0,12.5207433700562,0.00435355119407177,NA,0.0285232160240412,14.4950792100694,NA,8760
8981,4711797.53737928,4467294.92101147,1.36470925807953,0.062505304813385,2.55987453460693,0.109185926616192,8.28421592712402,0.0182263925671577,NA,0.0137819712981582,7.22177734375,NA,8760
8982,4741797.53737928,4467294.92101147,1.43930637836456,0.0500861704349518,2.59439611434937,0.0893269032239914,6.75911283493042,0.0119681051000953,NA,0.0986181572079659,6.20518988715278,NA,8760
8983,4771797.53737928,4467294.92101147,3.45846796035767,0.0213487036526203,2.75659871101379,0,7.96862936019897,9.80940967565402e-05,NA,0.0440289974212646,1.18156467013889,NA,8760
8984,4801797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8985,4831797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8986,4861797.53737928,4467294.92101147,0.040195357054472,0.0419084653258324,2.89017367362976,0,NA,0,NA,0,0.00364329179128011,NA,8759.4619140625
8987,4891797.53737928,4467294.92101147,1.34728562831879,0.551878213882446,3.00521159172058,1.01534271240234,20.7864151000977,0.0256497375667095,NA,0.13733896613121,4.83222330729167,NA,8760
8988,4921797.53737928,4467294.92101147,1.60453724861145,0.424685597419739,3.12410664558411,13.8154716491699,18.9097347259521,0.209887653589249,NA,0.552710354328156,14.1763639322917,NA,8760
8989,4951797.53737928,4467294.92101147,2.00231862068176,0.236253187060356,3.25063896179199,15.3829193115234,20.0490665435791,0.290816694498062,NA,0.806927502155304,17.1586024305556,NA,8760
8990,4981797.53737928,4467294.92101147,2.68492341041565,0.667863607406616,3.37741804122925,14.5907945632935,21.702356338501,0.193416208028793,NA,0.905525863170624,56.4853732638889,NA,8760
8991,5011797.53737928,4467294.92101147,1.90414237976074,0.0914591699838638,3.20645523071289,8.69170475006104,21.0885772705078,0.175066620111465,NA,0.666540503501892,9.68872938368056,NA,8760
8992,5041797.53737928,4467294.92101147,1.77215671539307,0.0452307052910328,3.12386417388916,2.40985608100891,20.9965362548828,0.0804452449083328,NA,0.0832434371113777,7.55872775607639,NA,8760
8993,5071797.53737928,4467294.92101147,1.19653296470642,0.0184910967946053,3.07336282730103,2.9530987739563,17.6869697570801,0.0228234808892012,NA,0.231214851140976,2.16172132703993,NA,8760
8994,5101797.53737928,4467294.92101147,1.14292144775391,0.0484452024102211,3.21121454238892,4.80533027648926,14.1181907653809,0.0774236544966698,NA,0.0792147517204285,5.85659071180556,NA,8760
8995,5131797.53737928,4467294.92101147,1.99934196472168,0.22047021985054,3.5913724899292,0.415394395589828,13.8441257476807,0.099102109670639,NA,0.152580782771111,34.2765559895833,NA,8760
8996,5161797.53737928,4467294.92101147,1.51628386974335,0.057858869433403,3.36725449562073,5.84240674972534,14.9410266876221,0.082067683339119,NA,0.0779446214437485,5.76229654947917,NA,8760
8997,5191797.53737928,4467294.92101147,1.55244922637939,0.0878906324505806,3.34613442420959,10.2884645462036,16.859395980835,0.0312749780714512,NA,0.0570551194250584,14.2524750434028,NA,8760
8998,5221797.53737928,4467294.92101147,2.13909029960632,0.179767683148384,3.44639730453491,6.94731998443604,16.2104225158691,0.0534836798906326,NA,0.0308246649801731,11.1556130642361,NA,8760
8999,5251797.53737928,4467294.92101147,1.44748485088348,0.339695245027542,3.4966082572937,6.70851278305054,16.8366203308105,0.0458027273416519,NA,0.130976408720016,20.1597026909722,NA,8760
9000,5281797.53737928,4467294.92101147,0.796236634254456,0.0231188237667084,3.36521434783936,6.2833948135376,16.5843162536621,0.0121931480243802,NA,0.229253008961678,2.12818413628472,NA,8760
9001,5311797.53737928,4467294.92101147,0.891485512256622,0.0284762531518936,3.3971574306488,8.64875984191895,16.7726879119873,0.0170354507863522,NA,0.112450614571571,4.65499077690972,NA,8760
9002,5341797.53737928,4467294.92101147,1.02123403549194,0.0320656597614288,3.37844800949097,6.67624568939209,15.4853858947754,0.0148190353065729,NA,0.110472463071346,2.60974527994792,NA,8760
9003,5371797.53737928,4467294.92101147,0.904808938503265,0.0266716275364161,3.42639327049255,12.2648706436157,15,0.0198320969939232,NA,0.0188868064433336,6.64479654947917,NA,8760
9004,5401797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9005,5431797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9006,5461797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9007,5491797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9008,5521797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9009,5551797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9010,5581797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9011,5611797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9012,5641797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9013,5671797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9014,5701797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9015,5731797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9016,5761797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9017,5791797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9018,5821797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9019,5851797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9020,5881797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9021,5911797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9022,5941797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9023,5971797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9024,6001797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9025,6031797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9026,6061797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9027,6091797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9028,6121797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9029,6151797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9030,6181797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9031,6211797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9032,6241797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9033,6271797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9034,6301797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9035,6331797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9036,6361797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9037,6391797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9038,6421797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9039,6451797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9040,6481797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9041,6511797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9042,6541797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9043,6571797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9044,6601797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9045,6631797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9046,6661797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9047,6691797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9048,6721797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9049,6751797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9050,6781797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9051,6811797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9052,6841797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9053,6871797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9054,6901797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9055,6931797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9056,6961797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9057,6991797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9058,7021797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9059,7051797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9060,7081797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9061,7111797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9062,7141797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9063,7171797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9064,7201797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9065,7231797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9066,7261797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9067,7291797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9068,7321797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9069,7351797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9070,7381797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9071,7411797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9072,7441797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9073,7471797.53737928,4467294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9074,1171797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9075,1201797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9076,1231797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9077,1261797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9078,1291797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9079,1321797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9080,1351797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9081,1381797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9082,1411797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9083,1441797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9084,1471797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9085,1501797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9086,1531797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9087,1561797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9088,1591797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9089,1621797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9090,1651797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9091,1681797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9092,1711797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9093,1741797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9094,1771797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9095,1801797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9096,1831797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9097,1861797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098,1891797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9099,1921797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9100,1951797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9101,1981797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9102,2011797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9103,2041797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9104,2071797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9105,2101797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9106,2131797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9107,2161797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9108,2191797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9109,2221797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9110,2251797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9111,2281797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9112,2311797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9113,2341797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9114,2371797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9115,2401797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9116,2431797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9117,2461797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9118,2491797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9119,2521797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9120,2551797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9121,2581797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9122,2611797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9123,2641797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9124,2671797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9125,2701797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9126,2731797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9127,2761797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9128,2791797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9129,2821797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9130,2851797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9131,2881797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9132,2911797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9133,2941797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9134,2971797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9135,3001797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9136,3031797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9137,3061797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9138,3091797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9139,3121797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9140,3151797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9141,3181797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9142,3211797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9143,3241797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9144,3271797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9145,3301797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9146,3331797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9147,3361797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9148,3391797.53737928,4437294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
